,CLASS_2000,CLASS_2010,CLASS_2012,CLASS_2014,CLASS_2016,CLASS_2018,CLASS_2020,LAT,LON,PESO_AMOS,bacia,classification_2000,classification_2010,classification_2012,classification_2014,classification_2016,classification_2018,classification_2020,latitude,longitude,coord_lat,refIBGE_2000,refIBGE_2010,refIBGE_2012,refIBGE_2014,refIBGE_2016,refIBGE_2018,refIBGE_2020
84,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.17333106,-3.999477159,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.999434392192728,-41.173247985041534,-41.17324798504153,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.40913882,-3.717316328,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.7172735614507864,-41.409055747122906,-41.40905574712291,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.40590488,-4.278404054,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.27836128791184,-41.40582181210008,-41.40582181210008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,15.0,15.0,15.0,22.0,22.0,22.0,22.0,-40.97417456,-3.886019938,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.8859771718084324,-40.97409148655223,-40.97409148655223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.57218304,-4.336614885,376488.441665494,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-4.336572118322785,-41.5720999711906,-41.5720999711906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.32290055,-3.967946292,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.967903525720133,-41.32281747984744,-41.32281747984744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.93671481,-4.097034199,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.0969914320481085,-40.93663173920445,-40.93663173920445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.87688701,-4.090566329,376488.441665494,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-4.090523562002447,-40.87680394128209,-40.87680394128209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,15.0,15.0,18.0,18.0,18.0,18.0,18.0,-40.91138232,-4.053106581,376488.441665494,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-4.053063814654664,-40.91129924819228,-40.91129924819228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.07604351,-4.133685462,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.133642695640185,-41.07596043977139,-41.07596043977139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4.0,15.0,15.0,15.0,4.0,4.0,4.0,-41.27600849,-3.950429144,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.950386377679802,-41.27592542201639,-41.27592542201639,1.0,0.0,0.0,0.0,1.0,1.0,1.0
95,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.69588106,-3.229261634,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.22921886758865,-41.69579798581386,-41.69579798581386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.79667203,-2.979979143,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-2.979936376245483,-41.79658896069207,-41.79658896069207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,33.0,33.0,33.0,33.0,33.0,33.0,33.0,-41.68105886,-4.368145751,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.36810298479538,-41.68097578362589,-41.68097578362589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.65303142,-3.308762537,642926.727352927,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.308719770233228,-41.652948346761356,-41.65294834676136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-41.38353683,-4.331224993,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.3311822266180675,-41.3834537615255,-41.3834537615255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.21132979,-3.672310732,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.672267965716398,-41.21124672155979,-41.21124672155979,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.24124369,-3.864190877,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.864148110404328,-41.24116062052097,-41.24116062052097,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.23315885,-3.711387447,642926.727352927,741.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.711344680575597,-41.233075782963894,-41.23307578296389,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.15015452,-3.564512898,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.5644701316220555,-41.15007145071125,-41.15007145071125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.40213196,-4.269241239,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.26919847201382,-41.40204888790677,-41.40204888790677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.24852005,-3.954202068,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.954159301873104,-41.24843697432234,-41.24843697432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-40.8526325,-3.962286906,642926.727352927,741.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.96224413943018,-40.852549428610864,-40.85254942861086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4.0,4.0,4.0,15.0,15.0,4.0,4.0,-41.23396734,-4.267354776,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.26731200991717,-41.2338842667196,-41.2338842667196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.46142077,-4.285680408,376488.441665494,741.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.285637641713207,-41.46133769665867,-41.46133769665867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,33.0,33.0,33.0,33.0,33.0,33.0,33.0,-41.10730488,-3.863651888,642926.727352927,741.0,4.0,4.0,21.0,21.0,21.0,21.0,21.0,-3.863609121233856,-41.107221811658746,-41.10722181165875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-41.07846896,-6.131718317,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.131675550578825,-41.078385891038515,-41.07838589103851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-41.39674207,-5.77868041,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.778637643919852,-41.396658996202056,-41.39665899620206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.91596373,-6.18184431,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.181801543432694,-40.91588065614129,-40.91588065614129,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.41587618,-5.988886187,376488.441665494,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.98884342040382,-41.41579311175381,-41.41579311175381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.98118142,-5.781914345,376488.441665494,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.781871578942683,-40.981098345768366,-40.98109834576837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.51855362,-5.922590519,376488.441665494,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.9225477524358,-41.518470548728665,-41.51847054872866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-41.67728593,-6.671246477,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.671203710221009,-41.67720285943258,-41.67720285943258,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.92970795,-6.146810014,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.146767247352033,-40.92962487998832,-40.92962487998832,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,4.0,4.0,4.0,15.0,15.0,15.0,15.0,-41.01594622,-6.047905501,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.047862734570473,-41.015863147263794,-41.01586314726379,1.0,1.0,1.0,0.0,0.0,0.0,0.0
119,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.40536589,-5.76574467,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.765701903828531,-41.40528282292961,-41.40528282292961,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.44093918,-6.255416332,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.255373565202082,-41.44085610818074,-41.44085610818074,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.40186247,-6.300960917,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.300918150106942,-41.40177939332154,-41.40177939332154,0.0,1.0,1.0,1.0,1.0,1.0,1.0
122,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.57218304,-6.203942866,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.203900099422034,-41.5720999711906,-41.5720999711906,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.44040019,-5.84740153,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.847358763154996,-41.44031711901027,-41.44031711901027,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.35874333,-5.715618677,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.715575910974662,-41.3586602596838,-41.3586602596838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.50427041,-6.623545935,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.6235031686342625,-41.504187335711165,-41.50418733571117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.01944965,-6.516017596,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.515974829125156,-41.01936657687186,-41.01936657687186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,15.0,15.0,4.0,4.0,4.0,4.0,4.0,-40.92889947,-5.825841963,376488.441665494,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.825799196336127,-40.92881639623261,-40.92881639623261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.37410452,-5.737717233,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.737674466964002,-41.374021451042246,-41.37402145104225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,15.0,4.0,15.0,15.0,15.0,15.0,15.0,-40.99276968,-5.649053515,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.649010748421405,-40.99268661293351,-40.99268661293351,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.95423196,-5.744724093,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.744681326180134,-40.954148887244784,-40.95414888724478,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.74519857,-6.700621386,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.700578620011718,-41.74511549491202,-41.74511549491202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.55574387,-6.608993228,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.608950461031526,-41.555660801491214,-41.55566080149121,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.40401842,-6.393397559,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.393354792842841,-41.40393535000343,-41.40393535000343,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.11781517,-5.852791421,376488.441665494,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-5.852748654859713,-41.11773210048295,-41.11773210048295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.44821553,-6.36348366,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.363440893881661,-41.448132461982105,-41.44813246198211,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.17925994,-6.499578426,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.499535659425768,-41.17917686591672,-41.17917686591672,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.40617438,-6.515209112,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.515166345369448,-41.40609130668531,-41.40609130668531,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.58242384,-6.378305863,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.378263096069633,-41.582340765429564,-41.58234076542956,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.35065849,-6.239246657,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.239203890087931,-41.350575422126724,-41.35057542212672,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.82981987,-6.686338173,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.686295406994217,-41.82973679467608,-41.82973679467608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.25498792,-6.547548462,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.547505695597751,-41.254904844368,-41.254904844368,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,4.0,4.0,27.0,15.0,15.0,15.0,4.0,-41.16012582,-6.671785466,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.671742699391481,-41.16004275036498,-41.16004275036498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.02753449,-6.406602794,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.406560027519398,-41.02745141442894,-41.02745141442894,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.1161982,-6.06138023,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.061337463832266,-41.11611513297153,-41.11611513297153,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.98441535,-6.215531133,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.215488366587175,-40.9843322807912,-40.9843322807912,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.0817029,-6.400134924,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.400092157473737,-41.08161982606134,-41.08161982606134,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.92297059,-6.618964527,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.618921760685253,-40.922887515357424,-40.92288751535742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.00274098,-6.559136729,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,3.0,3.0,-6.559093962762892,-41.00265791258724,-41.00265791258724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.13371535,-6.467239076,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.467196309197465,-41.13363228101186,-41.13363228101186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.31185127,-6.370760014,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.370717247683029,-41.311768201852765,-41.31176820185276,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.52690795,-6.471820484,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.471777717146475,-41.526824880870976,-41.52682488087098,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.25148449,-6.680678787,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.680636020704264,-41.25140141475993,-41.25140141475993,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.33314135,-6.151121927,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.151079160715806,-41.3330582740864,-41.3330582740864,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.02295308,-6.545931495,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.545888728086336,-41.02287000647993,-41.02287000647993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.22534351,-6.495266513,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.495223746061995,-41.225260439992056,-41.22526043999206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.16794117,-6.246253516,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.246210749304064,-41.16785809333682,-41.16785809333682,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.10083701,-6.618695033,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.618652266100017,-41.100753941613085,-41.10075394161309,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.65276192,-6.653729329,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.653686562180678,-41.65267885217612,-41.65267885217612,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.90033304,-6.346774996,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.346732229597038,-40.90024997019761,-40.90024997019761,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.18384135,-6.423311458,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.423268691804021,-41.183758273865735,-41.18375827386573,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.01379026,-6.127136909,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.127094142629815,-41.013707190581904,-41.0137071905819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.23342835,-6.312010195,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.311967428101612,-41.23334527754913,-41.23334527754913,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.03265488,-6.083748281,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.083705514406842,-41.032571811548415,-41.03257181154842,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.16470723,-6.320095032,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.320052265658688,-41.164624158313984,-41.16462415831398,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.37140958,-6.078627884,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.078585117287361,-41.37132650518989,-41.37132650518989,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.92889947,-6.306889797,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.306847030982131,-40.92881639623261,-40.92881639623261,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.32936842,-6.244097559,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.244054792622176,-41.3292853498931,-41.3292853498931,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.26388124,-6.417113083,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.4170703163435965,-41.26379816568078,-41.26379816568078,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.32748196,-6.435977704,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.4359349373101065,-41.32739888779644,-41.32739888779644,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.98279839,-6.250295935,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.250253168082601,-40.98271531327978,-40.98271531327978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.77511247,-6.710592686,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.710549919665444,-41.775029393873204,-41.7750293938732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.54307763,-6.37992283,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.379880063581048,-41.54299455598513,-41.54299455598513,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.0914047,-6.377497379,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.377454612313925,-41.09132163112984,-41.09132163112984,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.29002221,-5.748227522,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.7481847557882,-41.28993914044866,-41.28993914044866,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.98010344,-5.932561819,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.932519052089527,-40.98002036742742,-40.98002036742742,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.20540091,-5.973524996,376488.441665494,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-5.973482229045377,-41.2053178406846,-41.2053178406846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.47866842,-5.906959833,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.90691706649212,-41.47858535011376,-41.47858535011376,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.08763178,-5.662797739,376488.441665494,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-5.662754972268434,-41.08754870693653,-41.08754870693653,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.85424947,-6.121477523,886254.074120956,7421.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-6.121434756339862,-40.85416639612228,-40.85416639612228,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.65303142,-6.741045574,886254.074120956,7421.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-6.741002807797096,-41.652948346761356,-41.65294834676136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,18.0,18.0,18.0,18.0,18.0,18.0,18.0,-40.99034423,-6.503620845,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.503578078204306,-40.99026116166639,-40.99026116166639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,15.0,15.0,15.0,4.0,4.0,4.0,4.0,-40.87419207,-6.559406224,886254.074120956,7421.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-6.5593634573481285,-40.87410899542974,-40.87410899542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
